index,callset_order,sample_id,conc (ng/ul),sequencing_date,sampleset_id,fastq_1_path,fastq_2_path,bam_path,vcf_path,legacy_id,country,location,admin1_name,latitude,longitude,sequencing_qc_pass,data_qc_pass,analysis_pop,pop_code,SuperPopulation,collection_method,collection_date,note,Unnamed: 23,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
61,61,Babi_I_19,21.81,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_19_EKDN240018842-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_19_EKDN240018842-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_19_EKDN240018842-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_19_EKDN240018842-1A_223WLMLT4_L6.g.vcf.gz,Babi_I_19_EKDN240018842-1A_223WLMLT4_L6,Ethiopia,Babile,Oromia,9.2,41.0,1.0,1.0,Ethiopia Babile,ETN,Horn of Africa & Yemen,larvae,01/10/2023,collections between 2021-2023,,-5.3800488,0.0026532381,118.62766,-1.405198,115.756294,-26.184374,39.44519,22.853666,15.326523,70.41487
62,62,C1aSud001,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud001/C1aSud001.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud001/C1aSud001.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud001.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud001.rh.g.vcf.gz,C1aSud001,Sudan,HaiElShati,WhiteNile,13.171508,32.664543,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,24/07/2022,,,-13.411488,1.0633978,-73.7095,-10.240809,1.6555371,20.554218,4.2048984,16.554354,39.330486,-29.268501
63,63,C1aSud002,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud002/C1aSud002.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud002/C1aSud002.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud002.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud002.rh.g.vcf.gz,C1aSud002,Sudan,AlHideiba,Gezira,14.4850604,33.6572116,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,25/07/2022,,,-14.0223055,1.0579386,-77.295876,4.2972417,-12.923611,-33.20179,-23.186749,22.728893,-10.08186,-5.8736095
64,64,C1aSud004,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud004/C1aSud004_EKDN220046276-1A_HLN73DSX5_L3_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud004/C1aSud004_EKDN220046276-1A_HLN73DSX5_L3_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud004_EKDN220046276-1A_HLN73DSX5_L3.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud004_EKDN220046276-1A_HLN73DSX5_L3.rh.g.vcf.gz,C1aSud004,Sudan,Tabat,Gezira,14.6686857,33.0836311,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,28/07/2022,,,-8.987463,0.112113334,-49.40666,-13.3768,-5.2514772,-18.394018,5.280003,34.44413,19.49025,-22.74779
65,65,C1aSud007,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud007/C1aSud007.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud007/C1aSud007.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud007.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud007.rh.g.vcf.gz,C1aSud007,Sudan,ElZedab,RiverNile,17.4308,33.85513,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,26/07/2022,,,-13.436002,0.9892019,-66.76618,-4.1617727,21.593443,-41.706802,27.30368,-3.4065933,-23.381687,29.149208
66,66,C1aSud008,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud008/C1aSud008.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud008/C1aSud008.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud008.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud008.rh.g.vcf.gz,C1aSud008,Sudan,ElZedab,RiverNile,17.4308,33.85513,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,26/07/2022,,,-13.257821,0.9101115,-48.23708,0.98662275,6.325418,-26.371063,-11.967688,-21.534803,-20.410141,3.3153362
67,67,C1aSud009,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud009/C1aSud009.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud009/C1aSud009.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud009.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud009.rh.g.vcf.gz,C1aSud009,Sudan,Wafara,WhiteNile,13.012012,31.867825,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,25/07/2022,,,-14.799498,1.1339494,-78.91376,-14.3489065,-9.732868,37.08434,61.190792,20.63378,-6.6108227,22.287062
68,68,C1aSud011,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud011/C1aSud011.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud011/C1aSud011.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud011.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud011.rh.g.vcf.gz,C1aSud011,Sudan,Wafara,WhiteNile,13.012012,31.867825,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,25/07/2022,,,-14.965548,1.000087,-97.13645,-7.817307,-3.977393,90.82209,47.23349,-36.717064,26.605576,24.876917
69,69,C1aSud012,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud012/C1aSud012.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud012/C1aSud012.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud012.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud012.rh.g.vcf.gz,C1aSud012,Sudan,Wafara,WhiteNile,13.012012,31.867825,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,25/07/2022,,,-14.621208,1.1289817,-82.44257,-12.856627,-6.5676284,94.62148,14.893445,-6.7026296,45.69747,19.845602
70,70,C1aSud015,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud015/C1aSud015.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud015/C1aSud015.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud015.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud015.rh.g.vcf.gz,C1aSud015,Sudan,Wafara,WhiteNile,13.012012,31.867825,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,25/07/2022,,,-14.395263,1.107314,-82.15706,-12.573325,-6.552391,94.45916,14.80027,-6.4286337,45.55845,19.860132
71,71,C1aSud018,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud018/C1aSud018.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud018/C1aSud018.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud018.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud018.rh.g.vcf.gz,C1aSud018,Sudan,Wafara,WhiteNile,13.012012,31.867825,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,25/07/2022,,,-15.437404,1.2067238,-90.35471,-21.370176,-3.9624486,54.75812,48.14583,-27.258465,7.582094,32.139385
72,72,C1aSud020,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud020/C1aSud020.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud020/C1aSud020.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud020.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud020.rh.g.vcf.gz,C1aSud020,Sudan,Wafara,WhiteNile,13.012012,31.867825,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,25/07/2022,,,-14.305772,1.1121563,-89.166664,0.7324749,-6.3427963,130.62064,14.666482,-15.801695,64.63454,12.982173
73,73,C1aSud022,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud022/C1aSud022.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud022/C1aSud022.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud022.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud022.rh.g.vcf.gz,C1aSud022,Sudan,Wafara,WhiteNile,13.012012,31.867825,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,25/07/2022,,,-12.883473,0.9731864,-66.89039,-0.8730625,-1.1701663,75.41684,27.628584,13.745176,44.24903,5.000894
74,74,C1aSud023,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud023/C1aSud023.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud023/C1aSud023.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud023.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud023.rh.g.vcf.gz,C1aSud023,Sudan,Wafara,WhiteNile,13.012012,31.867825,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,25/07/2022,,,-13.909861,1.0319653,-64.755585,-11.589207,-2.0933197,50.052467,11.123217,37.438137,32.063965,-16.27344
75,75,C1aSud024,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud024/C1aSud024_EKDN220046295-1A_HTWTNDSX5_L3_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud024/C1aSud024_EKDN220046295-1A_HTWTNDSX5_L3_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud024_EKDN220046295-1A_HTWTNDSX5_L3.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud024.rh.g.vcf.gz,C1aSud024,Sudan,Wafara,WhiteNile,13.012012,31.867825,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,25/07/2022,,,-14.887341,1.175108,-84.37236,-12.749098,8.023117,60.614616,8.679533,24.128233,32.958485,2.8316078
76,76,C1aSud025,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud025/C1aSud025.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud025/C1aSud025.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud025.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud025.rh.g.vcf.gz,C1aSud025,Sudan,Wafara,WhiteNile,13.012012,31.867825,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,25/07/2022,,,-14.085311,1.1030154,-73.80121,-16.155785,-11.646479,46.945328,34.286987,8.410593,47.516586,-5.2426305
77,77,C1aSud027,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud027/C1aSud027.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud027/C1aSud027.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud027.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud027.rh.g.vcf.gz,C1aSud027,Sudan,Wafara,WhiteNile,13.012012,31.867825,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,25/07/2022,,,-14.43284,1.1005664,-77.96523,-12.381731,-4.9331527,100.93856,14.5450535,-11.38773,49.392067,17.906956
78,78,C1aSud028,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud028/C1aSud028_EKDN220046299-1A_HTWTNDSX5_L3_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud028/C1aSud028_EKDN220046299-1A_HTWTNDSX5_L3_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud028_EKDN220046299-1A_HTWTNDSX5_L3.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud028.rh.g.vcf.gz,C1aSud028,Sudan,Wafara,WhiteNile,13.012012,31.867825,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,25/07/2022,,,-14.895772,1.2103379,-74.28433,-28.717518,-2.2160661,37.359188,38.26541,12.46412,33.29297,-12.897788
79,79,C1aSud029,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud029/C1aSud029.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud029/C1aSud029.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud029.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud029.rh.g.vcf.gz,C1aSud029,Sudan,SouthShandi,RiverNile,16.6328282,33.2554837,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,29/07/2022,,,-10.97986,0.81516546,-33.328827,-4.16556,14.000797,-39.69906,-28.888378,-5.831775,-17.658781,-2.8603327
80,80,C1aSud030,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud030/C1aSud030.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud030/C1aSud030.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud030.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud030.rh.g.vcf.gz,C1aSud030,Sudan,SouthShandi,RiverNile,16.6328282,33.2554837,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,29/07/2022,,,-14.2640505,1.0921466,-65.388084,-1.0986066,16.01294,-35.52584,1.5017977,50.234814,-3.957778,8.156202
81,81,C1aSud031,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud031/C1aSud031.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud031/C1aSud031.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud031.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud031.rh.g.vcf.gz,C1aSud031,Sudan,SouthShandi,RiverNile,16.6328282,33.2554837,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,29/07/2022,,,-11.715315,0.7659454,-69.819275,-5.9041643,6.095165,-45.063618,2.4622226,60.039017,-10.264827,0.82827765
82,82,C1aSud032,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud032/C1aSud032.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud032/C1aSud032.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud032.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud032.rh.g.vcf.gz,C1aSud032,Sudan,SouthShandi,RiverNile,16.6328282,33.2554837,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,29/07/2022,,,-15.201383,1.1808894,-84.111305,-13.243554,-8.393885,-54.049294,-7.679061,10.131926,-5.8722596,-13.068165
83,83,C1aSud033,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud033/C1aSud033.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud033/C1aSud033.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud033.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud033.rh.g.vcf.gz,C1aSud033,Sudan,SouthShandi,RiverNile,16.6328282,33.2554837,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,29/07/2022,,,-13.643279,1.165623,-85.0943,-1.0109271,11.322518,-48.949875,20.365726,-30.527134,-23.666397,21.516182
84,84,C1aSud035,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud035/C1aSud035.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud035/C1aSud035.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud035.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud035.rh.g.vcf.gz,C1aSud035,Sudan,Agaja,Northern,19.1882189,30.4786908,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,23/07/2022,,,-13.110053,0.94369835,-73.472305,-7.278081,3.5620773,72.78965,4.8632684,49.493793,23.698187,20.133438
85,85,C1aSud036,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud036/C1aSud036.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud036/C1aSud036.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud036.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud036.rh.g.vcf.gz,C1aSud036,Sudan,Agaja,Northern,19.1882189,30.4786908,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,23/07/2022,,,-14.6879,1.1561385,-84.62534,-2.0315793,-1.5951973,15.930272,-6.952552,2.1150467,8.120272,4.2795367
86,86,C1aSud037,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud037/C1aSud037.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud037/C1aSud037.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud037.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud037.rh.g.vcf.gz,C1aSud037,Sudan,Agaja,Northern,19.1882189,30.4786908,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,23/07/2022,,,-13.125336,0.9676716,-67.77287,-7.9823136,-0.6780288,39.577297,-15.784699,57.7743,29.302036,-8.130397
87,87,C1aSud038,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud038/C1aSud038_EKDN220046309-1A_HTWTNDSX5_L3_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud038/C1aSud038_EKDN220046309-1A_HTWTNDSX5_L3_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud038_EKDN220046309-1A_HTWTNDSX5_L3.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud038.rh.g.vcf.gz,C1aSud038,Sudan,Agaja,Northern,19.1882189,30.4786908,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,23/07/2022,,,-13.990048,1.0580595,-64.2974,-2.403461,8.275632,12.109804,14.638284,0.61015785,-7.0744867,14.524897
88,88,C1aSud039,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud039/C1aSud039_EKDN220046310-1A_HTWTNDSX5_L3_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud039/C1aSud039_EKDN220046310-1A_HTWTNDSX5_L3_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud039_EKDN220046310-1A_HTWTNDSX5_L3.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud039.rh.g.vcf.gz,C1aSud039,Sudan,Agaja,Northern,19.1882189,30.4786908,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,23/07/2022,,,-14.225516,1.1951152,-79.43017,-37.179585,-0.10184944,18.718948,-4.4984083,0.9513765,4.157415,-18.685669
89,89,C1aSud040,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud040/C1aSud040.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud040/C1aSud040.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud040.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud040.rh.g.vcf.gz,C1aSud040,Sudan,Agaja,Northern,19.1882189,30.4786908,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,23/07/2022,,,-14.951152,1.2604978,-91.73866,-26.037209,-6.8512278,11.2042055,-9.233026,18.549494,3.2445765,0.41264555
90,90,C1aSud041,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud041/C1aSud041.1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud041/C1aSud041.2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud041.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud041.rh.g.vcf.gz,C1aSud041,Sudan,AlGalaa,Sennar,13.5194564,33.6245931,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,24/07/2022,,,-14.525078,1.1880083,-89.406944,-0.34493628,-9.085336,-42.076103,22.446514,24.112505,-34.065147,37.619213
91,91,C1aSud042,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud042/C1aSud042.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud042/C1aSud042.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud042.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud042.rh.g.vcf.gz,C1aSud042,Sudan,AlGalaa,Sennar,13.5194564,33.6245931,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,24/07/2022,,,-12.794848,0.93964154,-58.44597,-3.6862895,-7.2425895,7.3731813,14.07511,49.057957,-1.7524563,52.97373
